postal_code,street,house_numbers,city,area,neighborhood,municipality,province
1121NJ,van Beekstraat,111 t/m 137,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NK,van Beekstraat,139 t/m 193,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NL,van Beekstraat,195 t/m 239,Landsmeer,Wijk 00 Landsmeer,Verspreide huizen ten oosten van Landsmeer,Landsmeer,Noord-Holland
1121NM,van Beekstraat,241 t/m 331,Landsmeer,Wijk 00 Landsmeer,Verspreide huizen ten oosten van Landsmeer,Landsmeer,Noord-Holland
1121NN,van Beekstraat,2 t/m 32,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NP,van Beekstraat,36 t/m 56,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NR,van Beekstraat,60 t/m 94,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NS,van Beekstraat,96 t/m 114,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NT,van Beekstraat,116 t/m 150,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NV,van Beekstraat,152 t/m 238,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121NW,van Beekstraat,240 t/m 302,Landsmeer,Wijk 00 Landsmeer,Verspreide huizen ten oosten van Landsmeer,Landsmeer,Noord-Holland
1121NX,Kanaaldijk,6 t/m 44,Landsmeer,Wijk 00 Landsmeer,Verspreide huizen ten oosten van Landsmeer,Landsmeer,Noord-Holland
1121NZ,Kanaaldijk,48 t/m 112,Landsmeer,Wijk 00 Landsmeer,Verspreide huizen ten oosten van Landsmeer,Landsmeer,Noord-Holland
1121PA,Deijsselhof,2 t/m 12,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121PB,Dobberhof,1 t/m 18,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121PC,Scheepsbouwersweg,1 t/m 15,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PD,Kistenmakerseiland,1 t/m 18,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121PE,Turfsteker,2 t/m 18,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PG,Paterspoel,1 t/m 43,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PH,Paterspoel,2 t/m 38,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PJ,Paterspoel,40 t/m 58,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PK,Paterspoel,60 t/m 88,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PL,Speksnijdersweg,17 t/m 37,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PN,Speksnijdersweg,14 t/m 56,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PR,Karperweg,1 t/m 19,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121PS,Snoekstraat,1 t/m 22,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121RA,Zuiderzeelaan,1 t/m 142,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121RB,Waterlandse Hof,1 t/m 14,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121RE,De Poort,1 t/m 44,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121RG,Kaakberg,1 t/m 6,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121RK,Zaanse Hof,1 t/m 21,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121RL,Langhuislaan,1 t/m 48,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121RM,Buitenhuislaan,1 t/m 78,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-West,Landsmeer,Noord-Holland
1121VA,Rhijnestein,1 t/m 17,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Zuid,Landsmeer,Noord-Holland
1121VB,Rhijnestein,18 t/m 32,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Zuid,Landsmeer,Noord-Holland
1121VC,Rhijnestein,33 t/m 44,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Zuid,Landsmeer,Noord-Holland
1121VD,Rhijnestein,45 t/m 56,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Zuid,Landsmeer,Noord-Holland
1121VE,Rhijnestein,57 t/m 75,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Zuid,Landsmeer,Noord-Holland
1121VG,Rhijnestein,76 t/m 85,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Zuid,Landsmeer,Noord-Holland
1121VH,Rhijnestein,86 t/m 107,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Zuid,Landsmeer,Noord-Holland
1121VJ,Talingweg,1 t/m 25,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VK,Talingweg,2 t/m 16,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VL,Talingweg,18 t/m 32,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VM,Talingweg,34 t/m 48,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VN,Talingweg,50 t/m 62,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VP,Watersniplaan,1 t/m 31,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VR,Watersniplaan,2 t/m 28,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VS,Houtsniplaan,1 t/m 31,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VT,Houtsniplaan,2 t/m 32,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VV,Lepelaarstraat,1 t/m 39,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VW,Lepelaarstraat,2 t/m 42,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VX,Meerkoetstraat,1 t/m 27,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121VZ,Meerkoetstraat,2 t/m 44,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XA,Calkoenstraat,3 t/m 27,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XB,Calkoenstraat,2 t/m 18,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121XC,Raadhuisstraat,1 t/m 29,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121XD,Raadhuisstraat,2 t/m 42,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland
1121XE,Zonnedauwstraat,1 t/m 23,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XG,Zonnedauwstraat,2 t/m 24,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XH,Wederikstraat,1 t/m 29,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XJ,Wederikstraat,2 t/m 22,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XK,Leverkruidstraat,1 t/m 10,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XL,Melkkruidstraat,1 t/m 11,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XM,Helmkruidstraat,1 t/m 11,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XN,Vederkruidstraat,1 t/m 11,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XP,Violierweg,1 t/m 15,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XR,Violierweg,16 t/m 29,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XS,Riethalmweg,1 t/m 14,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XT,Riethalmweg,15 t/m 28,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XV,Zwanebloemweg,1 t/m 14,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XW,Zwanebloemweg,15 t/m 29,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XX,Weegbreesingel,1 t/m 18,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
1121XZ,Weegbreesingel,19 t/m 36,Landsmeer,Wijk 00 Landsmeer,Plan Centrum-Noord,Landsmeer,Noord-Holland
3947BA,Langbroekerdijk B,1 t/m 29,Langbroek,Wijk 03 Langbroek,Overlangbroek,Wijk bij Duurstede,Utrecht
3947BB,Langbroekerdijk B,2 t/m 44,Langbroek,Wijk 03 Langbroek,Overlangbroek,Wijk bij Duurstede,Utrecht
3947BC,Langbroekerdijk A,1 t/m 29,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947BD,Langbroekerdijk A,33 t/m 69,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947BE,Langbroekerdijk A,73 t/m 115,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947BG,Langbroekerdijk A,121 t/m 139,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947BH,Langbroekerdijk A,2 t/m 28,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947BJ,Langbroekerdijk A,30 t/m 54,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947BK,Langbroekerdijk A,56 t/m 106,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947BL,Wilhelminaweg,2 t/m 12,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947BM,Strijp,1 t/m 6,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947CS,Sandenburgerlaan,2 t/m 6,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947MA,Doornseweg,1 t/m 23,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MB,Doornseweg,25 t/m 89,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MC,Klein Jagersteinstraat,1 t/m 56,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MD,Doornseweg,93 t/m 121,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947ME,Doornseweg,2 t/m 32,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947ME,Gerrit Achterbergstraat,1 t/m 77,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MG,Marijkelaan,2 t/m 12,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MH,Beatrixlaan,4 t/m 16,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MJ,Julianalaan,1 t/m 30,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MK,Irenelaan,1 t/m 26,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947ML,Margrietlaan,1 t/m 45,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MN,Margrietlaan,2 t/m 52,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MP,Cotherweg,1 t/m 27,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MR,Cotherweg,29 t/m 59,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MR,Gerrit Achterbergstraat,6 t/m 22,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MS,Cotherweg,8 t/m 12,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MT,Kerkeland,1 t/m 29,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MV,Kerkeland,31 t/m 67,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MV,Maarten Maartensstraat,2 t/m 16,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MX,Kerkeland,4 t/m 44,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MX,Maarten Maartensstraat,1 t/m 13,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947MZ,Kerkeland,46 t/m 52,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947NA,Gooyerdijk,1 t/m 17,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947NB,Gooyerdijk,19 t/m 47,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947NC,Rhodensteijnselaan,1 t/m 26,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947ND,Weerdesteijnselaan,1 t/m 3,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947NE,Kleidijk,1 t/m 3,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947NG,Landscheidingsweg,2 t/m 8,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947NH,Wijkerweg,1 t/m 37,Langbroek,Wijk 03 Langbroek,Nederlangbroek West- en Oostzijde,Wijk bij Duurstede,Utrecht
3947NJ,Bovenwijkerweg,1 t/m 28,Langbroek,Wijk 03 Langbroek,Overlangbroek,Wijk bij Duurstede,Utrecht
3947NL,Amerongerwetering,13 t/m 33,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947NP,Bernhardlaan,1 t/m 39,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947NS,Brink,1 t/m 12,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947NT,Weidedreef,1 t/m 63,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947NV,Weidedreef,2 t/m 50,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947NW,Weidedreef,52 t/m 104,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947NX,Weidedreef,65 t/m 81,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947NZ,Weidedreef,106 t/m 156,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947PA,Alexanderdreef,2 t/m 16,Langbroek,Wijk 03 Langbroek,Verspreide huizen Langbroek,Wijk bij Duurstede,Utrecht
3947PB,Frisodreef,2 t/m 29,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947PC,Constantijndreef,1 t/m 32,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947PD,Mauritsdreef,3 t/m 19,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947PE,Prins Clausdreef,1 t/m 45,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
3947PG,Prinsenplein,1 t/m 5,Langbroek,Wijk 03 Langbroek,Nederlangbroek,Wijk bij Duurstede,Utrecht
8425SJ,Steenmaatsdijk,1 t/m 3,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SK,Klokhuisdijk,1 t/m 23,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SL,Klokhuisdijk,4 t/m 28,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SM,Stokdijk,1 t/m 11,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SN,Stokdijk,2 t/m 34,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SP,Iegepoeledijk,1 t/m 12,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SR,Haerdijk,1 t/m 4,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425ST,Boekhorst,14 t/m 16,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SV,De Weidedijk,1 t/m 42,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8425SW,Meester Van der Waldijk,3 t/m 3,Langedijke,Wijk 02 Makkinga,Langedijke,Ooststellingwerf,Drenthe
8484KA,Kerkeweg,15 t/m 65,Langelille,Wijk 03 Munnekeburen,Langelille,Weststellingwerf,Drenthe
8484KB,Kerkeweg,67 t/m 95,Langelille,Wijk 03 Munnekeburen,Langelille,Weststellingwerf,Drenthe
8484KC,Kerkeweg,18 t/m 60,Langelille,Wijk 03 Munnekeburen,Langelille,Weststellingwerf,Drenthe
8484KD,Kerkeweg,62 t/m 86,Langelille,Wijk 03 Munnekeburen,Langelille,Weststellingwerf,Drenthe
8484KE,Langelilleweg,1 t/m 29,Langelille,Wijk 03 Munnekeburen,Verspreide huizen Langelille,Weststellingwerf,Drenthe
8484KG,Langelilleweg,12 t/m 55,Langelille,Wijk 03 Munnekeburen,Verspreide huizen Langelille,Weststellingwerf,Drenthe
8484KH,Langelilleweg,42 t/m 99,Langelille,Wijk 03 Munnekeburen,Verspreide huizen Langelille,Weststellingwerf,Drenthe
8484KJ,Langelilleweg,46 t/m 127,Langelille,Wijk 03 Munnekeburen,Verspreide huizen Langelille,Weststellingwerf,Drenthe
8484KK,Lemsterweg,15 t/m 25,Langelille,Wijk 03 Munnekeburen,Verspreide huizen Langelille,Weststellingwerf,Drenthe
9333PA,Hoofdweg,1 t/m 25,Langelo,Wijk 04 Norg,Verspreide huizen Langelo,Noordenveld,Drenthe
9333PB,Hoofdweg,2 t/m 30,Langelo,Wijk 04 Norg,Verspreide huizen Langelo,Noordenveld,Drenthe
9333PC,Hoofdweg,32 t/m 48,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PD,Westerstraat,1 t/m 7,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PE,Westerbrink,1 t/m 8,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PH,Steeg,1 t/m 7,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PJ,Viskenij,1 t/m 13,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PK,Schoolbrink,2 t/m 12,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PL,Oosterweg,2 t/m 4,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PM,Oosterstukkenweg,1 t/m 1,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PN,Lieverseweg,1 t/m 4,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PP,Schepersstuk,2 t/m 2,Langelo,Wijk 04 Norg,Verspreide huizen Langelo,Noordenveld,Drenthe
9333PR,Schepersstuk,5 t/m 11,Langelo,Wijk 03 Norg,Langelo,Noordenveld,Drenthe
9333PS,Middenweg,2 t/m 2,Langelo,Wijk 04 Norg,Verspreide huizen Langelo,Noordenveld,Drenthe
9333PT,Westerstukkenweg,2 t/m 2,Langelo,Wijk 04 Norg,Verspreide huizen Langelo,Noordenveld,Drenthe
9333PV,Onlandsdijk,1 t/m 1,Langelo,Wijk 04 Norg,Verspreide huizen Langelo,Noordenveld,Drenthe
9333TA,Wiltenkamp,1 t/m 1,Langelo,Wijk 04 Norg,Verspreide huizen Langelo,Noordenveld,Drenthe
5453HT,Udensedijk,37 t/m 43,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453HW,Grinderijweg,4 t/m 20,Langenboom,Wijk 00 Mill,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JA,Zeelandsedijk,20 t/m 33,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JB,Hendriksweg,5 t/m 14,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JC,Langenboomseweg,129 t/m 173,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JD,Langenboomseweg,112 t/m 148,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JE,Kruisstraat,1 t/m 7,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JG,Zuid Carolinaweg,1 t/m 37,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JH,Zuid Carolinaweg,4 t/m 36,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JJ,Zandstraat,2 t/m 15,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JK,Kortestraat,6 t/m 6,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JL,Dellenweg,25 t/m 44,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JM,Fazantenweg,5 t/m 18,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JN,Dominicanenstraat,8 t/m 75,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JP,Dijkweg,20 t/m 20,Langenboom,Wijk 01 Langenboom,Verspreide huizen Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JR,Dempseystraat,2 t/m 22,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JS,Dorpsstraat,1 t/m 43,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JT,Dorpsstraat,45 t/m 85,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JV,Dorpsstraat,4 t/m 38,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JW,Dorpsstraat,40 t/m 82,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JX,Espenstraat,1 t/m 42,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453JZ,Heideweg,1 t/m 25,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KA,Esdoornlaan,1 t/m 55,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KB,Acacialaan,4 t/m 25,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KC,Vierhoeksweg,23 t/m 43,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KD,Berkenlaan,1 t/m 31,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KE,Lariksweg,1 t/m 10,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KG,Dennendijk,1 t/m 14,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KH,Thomasweg,1 t/m 47,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KJ,Thomasweg,2 t/m 52,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KL,Reekseweg,4 t/m 10,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KN,D'n Bogerd,1 t/m 21,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KP,Hazelaarweg,1 t/m 11,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KR,Hazelaarweg,2 t/m 18,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KS,Iepenlaan,2 t/m 26,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KT,Iepenlaan,3 t/m 39,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KV,Abeelweg,1 t/m 12,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KW,Esdoornlaan,44 t/m 80,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KX,Wilgenlaan,1 t/m 30,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
5453KZ,D'n Tip,1 t/m 17,Langenboom,Wijk 01 Langenboom,Langenboom,Mill en Sint Hubert,Noord-Brabant
